,Unnamed: 0,Student ID,Date of Birth,Registration Date,Faculty,Program,Education Level,Semester,Course code,Course name,Credits,Num Grade,Letter Grade
433,437,160302038,1998-01-11,2016-09-26,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),5.Semester: 2018 Fall,CS303,DIGITAL DESIGN,3|6,8.0,B
434,438,160302038,1998-01-11,2016-09-26,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),5.Semester: 2018 Fall,EE221,OBJECT ORIENTED PROGRAMMING,3|6,5.0,F
435,439,160302038,1998-01-11,2016-09-26,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),5.Semester: 2018 Fall,EE301,ANALOG ELECTRONICS II,3|6,7.0,C+
436,440,160302038,1998-01-11,2016-09-26,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),5.Semester: 2018 Fall,EE322,POWER SYSTEMS,3|6,6.0,C
437,441,160302038,1998-01-11,2016-09-26,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),5.Semester: 2018 Fall,ENS207,ENGINEERING GRAPHICS,3|6,7.0,B-
438,442,160302038,1998-01-11,2016-09-26,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),5.Semester: 2018 Fall,MATH203,INTRODUCTION TO PROBABILITY AND STATISTICS,3|6,8.0,B+
439,443,160302038,1998-01-11,2016-09-26,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),6.Semester: 2019 Fall,CS412,WEB APPLICATION DEVELOPMENT,3|6,6.0,C
440,444,160302038,1998-01-11,2016-09-26,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),6.Semester: 2019 Fall,CS414,COMPUTER VISION,3|6,6.0,C
441,445,160302038,1998-01-11,2016-09-26,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),6.Semester: 2019 Fall,EE311,CONTROL SYSTEM DESIGN,3|6,7.0,B-
442,446,160302038,1998-01-11,2016-09-26,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),6.Semester: 2019 Fall,EE325,EMBEDDED SYSTEMS,3|6,7.0,C+
443,447,160302038,1998-01-11,2016-09-26,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),6.Semester: 2019 Fall,EE370,WORK PLACEMENT/INTERNSHIP,3|6,,S
444,448,160302038,1998-01-11,2016-09-26,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),6.Semester: 2019 Fall,EE431,DIGITAL SIGNAL PROCESSING ,3|6,8.0,B
445,449,160302038,1998-01-11,2016-09-26,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),2.Semester: 2017 Spring,EE200,INTRODUCTION TO ELECTRICAL ENGINEERING,3|6,6.0,C
446,450,160302038,1998-01-11,2016-09-26,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),2.Semester: 2017 Spring,ENS213,PROGRAMMING FOR ENGINEERS (+),3|6,6.0,C
447,451,160302038,1998-01-11,2016-09-26,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),2.Semester: 2017 Spring,MAN111,COMMUNICATION AND REPORTING,2|4,7.0,B-
448,452,160302038,1998-01-11,2016-09-26,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),2.Semester: 2017 Spring,MATH102,CALCULUS II,3|6,6.0,C
449,453,160302038,1998-01-11,2016-09-26,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),2.Semester: 2017 Spring,NS104,GENERAL CHEMISTRY,3|6,7.0,B-
450,454,160302038,1998-01-11,2016-09-26,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),2.Semester: 2017 Spring,TURK122,SPOKEN TURKISH II ,1|2,9.0,A-
451,455,160302038,1998-01-11,2016-09-26,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),Unknown,MATH205,NUMERICAL ANALYSIS,3|6,,T
452,456,160302038,1998-01-11,2016-09-26,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),Unknown,TURK121,SPOKEN TURKISH I  ,1.5|3,,T
453,458,160302038,1998-01-11,2016-09-26,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2016 Fall,ECON101,ECONOMICS,3|6,8.0,B
454,459,160302038,1998-01-11,2016-09-26,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2016 Fall,ENG111,FRESHMAN ENGLISH,2|4,9.0,A-
455,460,160302038,1998-01-11,2016-09-26,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2016 Fall,HUM101,SCIENCE AND TECHNOLOGY,3|6,7.0,B-
456,461,160302038,1998-01-11,2016-09-26,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2016 Fall,MATH101,CALCULUS I,3|6,10.0,A
457,462,160302038,1998-01-11,2016-09-26,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2016 Fall,SPS103,LAW AND ETHICS,3|6,9.0,A-
458,463,160302038,1998-01-11,2016-09-26,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2016 Fall,TURK121,SPOKEN TURKISH I  ,1|2,10.0,A
459,464,160302038,1998-01-11,2016-09-26,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),Unknown,EE221,OBJECT ORIENTED PROGRAMMING,3|6,,T
460,465,160302038,1998-01-11,2016-09-26,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),Unknown,ENS211,SIGNALS AND SYSTEMS,3|6,,T
461,466,160302038,1998-01-11,2016-09-26,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),Unknown,MATH204,DISCRETE MATHEMATICS,3|6,,T
462,467,160302038,1998-01-11,2016-09-26,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),3.Semester: 2017 Fall,EE221,OBJECT ORIENTED PROGRAMMING,3|6,,W
463,468,160302038,1998-01-11,2016-09-26,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),3.Semester: 2017 Fall,ENS201,ELECTROMAGNETISM-I,3|6,8.0,B
464,469,160302038,1998-01-11,2016-09-26,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),3.Semester: 2017 Fall,ENS203,ELECTRICAL CIRCUITS I,3|6,7.0,C+
465,470,160302038,1998-01-11,2016-09-26,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),3.Semester: 2017 Fall,MATH202,DIFFERENTIAL EQUATIONS,3|6,5.0,F
466,471,160302038,1998-01-11,2016-09-26,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),3.Semester: 2017 Fall,NS102,PHYSICS,3|6,6.0,C
467,472,160302038,1998-01-11,2016-09-26,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),4.Semester: 2018 Spring,EE201,ANALOG ELECTRONICS I,3|6,10.0,A
468,473,160302038,1998-01-11,2016-09-26,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),4.Semester: 2018 Spring,EE202,ELECTRICAL CIRCUITS II,3|6,9.0,A-
469,474,160302038,1998-01-11,2016-09-26,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),4.Semester: 2018 Spring,EE305,INSTRUMENTATION AND MEASUREMENTS,3|6,7.0,B-
470,475,160302038,1998-01-11,2016-09-26,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),4.Semester: 2018 Spring,EE332,ELECTROMAGNETISM II,3|6,8.0,B
471,476,160302038,1998-01-11,2016-09-26,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),4.Semester: 2018 Spring,MATH201,LINEAR ALGEBRA,3|6,8.0,B
472,477,160302038,1998-01-11,2016-09-26,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),4.Semester: 2018 Spring,MATH202,DIFFERENTIAL EQUATIONS,3|6,10.0,A
473,478,160302038,1998-01-11,2016-09-26,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),7.Semester: 2020 Spring,CS306,DATABASE MANAGEMENT,3|6,,
474,479,160302038,1998-01-11,2016-09-26,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),7.Semester: 2020 Spring,CS310,HUMAN COMPUTER INTERACTION,3|6,,
475,480,160302038,1998-01-11,2016-09-26,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),7.Semester: 2020 Spring,EE321,ELECTRICAL MACHINES,3|6,,
476,481,160302038,1998-01-11,2016-09-26,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),7.Semester: 2020 Spring,EE437,INTRODUCTION TO ROBOTICS,3|6,,
477,482,160302038,1998-01-11,2016-09-26,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),7.Semester: 2020 Spring,ENS206,SYSTEMS MODELING,3|6,,
478,483,160302038,1998-01-11,2016-09-26,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),7.Semester: 2020 Spring,ENS490,GRADUATION PROJECT(SENIOR STANDING),3|6,,
479,484,160302042,1997-08-05,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),8.Semester: 2020 Spring,CS499,SPECIAL TOPICS IN COMPUTER SCIENCE II,3|6,,
480,485,160302042,1997-08-05,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),8.Semester: 2020 Spring,EE437,INTRODUCTION TO ROBOTICS,3|6,,
481,486,160302042,1997-08-05,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),8.Semester: 2020 Spring,ENS207,ENGINEERING GRAPHICS,3|6,,
482,487,160302042,1997-08-05,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),8.Semester: 2020 Spring,ENS490,GRADUATION PROJECT(SENIOR STANDING),3|6,,
483,488,160302042,1997-08-05,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),8.Semester: 2020 Spring,MATH102,CALCULUS II,3|6,,
484,489,160302042,1997-08-05,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),5.Semester: 2018 Fall,CS302,ALGORITHMS AND DATA STRUCTURES,3|6,8.0,B
485,490,160302042,1997-08-05,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),5.Semester: 2018 Fall,CS307,OPERATING SYSTEMS,3|6,7.0,C+
486,491,160302042,1997-08-05,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),5.Semester: 2018 Fall,CS310,HUMAN COMPUTER INTERACTION,3|6,8.0,B
487,492,160302042,1997-08-05,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),5.Semester: 2018 Fall,CS412,WEB APPLICATION DEVELOPMENT,3|6,8.0,B+
488,493,160302042,1997-08-05,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),5.Semester: 2018 Fall,SE322,SOFTWARE REQUIREMENTS ANALYSIS,3|6,9.0,A-
489,494,160302042,1997-08-05,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2016 Fall,CS103,INTRODUCTION TO PROGRAMMING,3|6,8.0,B
490,495,160302042,1997-08-05,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2016 Fall,ENG111,FRESHMAN ENGLISH,2|4,10.0,A
491,496,160302042,1997-08-05,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2016 Fall,HUM101,SCIENCE AND TECHNOLOGY,3|6,9.0,A-
492,497,160302042,1997-08-05,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2016 Fall,MATH101,CALCULUS I,3|6,8.0,B+
493,498,160302042,1997-08-05,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2016 Fall,SPS103,LAW AND ETHICS,3|6,10.0,A
494,499,160302042,1997-08-05,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2016 Fall,TURK121,SPOKEN TURKISH I  ,1|2,7.0,B-
495,500,160302042,1997-08-05,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),2.Semester: 2017 Spring,CS105,ADVANCED PROGRAMMING,3|6,7.0,B-
496,501,160302042,1997-08-05,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),2.Semester: 2017 Spring,ECON101,ECONOMICS,3|6,9.0,A-
497,502,160302042,1997-08-05,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),2.Semester: 2017 Spring,ECON102,GLOBALIZATION AND BUSINESS,3|6,8.0,B
498,503,160302042,1997-08-05,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),2.Semester: 2017 Spring,MAN111,COMMUNICATION AND REPORTING,2|4,10.0,A
499,504,160302042,1997-08-05,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),2.Semester: 2017 Spring,POLS102,INTRODUCTION TO POLITICAL SCIENCE,3|6,8.0,B
500,505,160302042,1997-08-05,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),2.Semester: 2017 Spring,TURK122,SPOKEN TURKISH II ,1|2,7.0,C+
501,506,160302042,1997-08-05,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),4.Semester: 2018 Spring,CS304,COMPUTER ARCHITECTURE,3|6,8.0,B+
502,507,160302042,1997-08-05,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),4.Semester: 2018 Spring,CS306,DATABASE MANAGEMENT,3|6,7.0,C+
503,508,160302042,1997-08-05,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),4.Semester: 2018 Spring,ELIT200,CRITICAL READING AND WRITING,3|6,9.0,A-
504,509,160302042,1997-08-05,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),4.Semester: 2018 Spring,MATH201,LINEAR ALGEBRA,3|6,6.0,C
505,510,160302042,1997-08-05,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),4.Semester: 2018 Spring,MATH209,DISCRETE MATHEMATICS II,3|6,8.0,B+
506,511,160302042,1997-08-05,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),4.Semester: 2018 Spring,SE308,COMMUNICATION SYSTEMS AND NETWORKS,3|6,7.0,B-
507,512,160302042,1997-08-05,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),6.Semester: 2019 Spring,CS308,SOFTWARE ENGINEERING,3|6,8.0,B
508,513,160302042,1997-08-05,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),6.Semester: 2019 Spring,CS416,CRYPTOGRAPHY,3|6,6.0,C
509,514,160302042,1997-08-05,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),6.Semester: 2019 Spring,ENS221,INTRODUCTION TO ENGINEERING,3|6,9.0,A-
510,515,160302042,1997-08-05,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),6.Semester: 2019 Spring,SE406,SOFTWARE ENGINEERING MANAGEMENT,3|6,10.0,A
511,516,160302042,1997-08-05,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),6.Semester: 2019 Spring,SE407,SOFTWARE QUALITY MANAGEMENT,3|6,9.0,A-
512,517,160302042,1997-08-05,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),7.Semester: 2019 Fall,CS313,THEORY OF COMPUTATION,3|6,6.0,C
513,518,160302042,1997-08-05,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),7.Semester: 2019 Fall,CS414,COMPUTER VISION,3|6,6.0,C
514,519,160302042,1997-08-05,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),7.Semester: 2019 Fall,CS420,NETWORK PROGRAMMING,3|6,8.0,B
515,520,160302042,1997-08-05,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),7.Semester: 2019 Fall,MATH203,INTRODUCTION TO PROBABILITY AND STATISTICS,3|6,6.0,C
516,521,160302042,1997-08-05,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),7.Semester: 2019 Fall,SE370,WORK PLACEMENT/INTERNSHIP,3|6,,S
517,522,160302042,1997-08-05,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),3.Semester: 2017 Fall,CS305,PROGRAMMING LANGUAGES,3|6,7.0,C+
518,523,160302042,1997-08-05,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),3.Semester: 2017 Fall,MATH203,INTRODUCTION TO PROBABILITY AND STATISTICS,3|6,,W
519,524,160302042,1997-08-05,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),3.Semester: 2017 Fall,MATH204,DISCRETE MATHEMATICS,3|6,7.0,C+
520,525,160302042,1997-08-05,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),3.Semester: 2017 Fall,SE211,SOFTWARE CONSTRUCTION,3|6,8.0,B+
521,526,160302042,1997-08-05,2016-09-26,Faculty of Engineering and Natural Sciences,Software Engineering (Bachelor),I Cycle (Bachelor),3.Semester: 2017 Fall,SE302,SOFTWARE TESTING AND MAINTENANCE,3|6,9.0,A-
522,527,160302043,1997-03-17,2016-09-26,Faculty of Engineering and Natural Sciences,Industrial Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2016 Fall,ENG111,FRESHMAN ENGLISH,2|4,10.0,A
523,528,160302043,1997-03-17,2016-09-26,Faculty of Engineering and Natural Sciences,Industrial Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2016 Fall,HUM101,SCIENCE AND TECHNOLOGY,3|6,7.0,B-
524,529,160302043,1997-03-17,2016-09-26,Faculty of Engineering and Natural Sciences,Industrial Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2016 Fall,MAN102,INTRODUCTION TO MANAGEMENT,3|6,6.0,C
525,530,160302043,1997-03-17,2016-09-26,Faculty of Engineering and Natural Sciences,Industrial Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2016 Fall,MATH101 ,CALCULUS I,3|6,10.0,A
526,531,160302043,1997-03-17,2016-09-26,Faculty of Engineering and Natural Sciences,Industrial Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2016 Fall,SPS103,LAW AND ETHICS,3|6,8.0,B
527,532,160302043,1997-03-17,2016-09-26,Faculty of Engineering and Natural Sciences,Industrial Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2016 Fall,TURK121,SPOKEN TURKISH I  ,1|2,10.0,A
528,533,160302043,1997-03-17,2016-09-26,Faculty of Engineering and Natural Sciences,Industrial Engineering (Bachelor),I Cycle (Bachelor),6.Semester: 2019 Spring,IE306,SIMULATION,3|6,6.0,C
529,534,160302043,1997-03-17,2016-09-26,Faculty of Engineering and Natural Sciences,Industrial Engineering (Bachelor),I Cycle (Bachelor),6.Semester: 2019 Spring,IE307,QUALITY AND RELIABILITY ENGINEERING,3|6,6.0,C
530,535,160302043,1997-03-17,2016-09-26,Faculty of Engineering and Natural Sciences,Industrial Engineering (Bachelor),I Cycle (Bachelor),6.Semester: 2019 Spring,IE413,MANUFACTURING SYSTEMS,3|6,6.0,C
531,536,160302043,1997-03-17,2016-09-26,Faculty of Engineering and Natural Sciences,Industrial Engineering (Bachelor),I Cycle (Bachelor),6.Semester: 2019 Spring,IE425,COMPUTER AIDED DESIGN AND MANUFACTURING,3|6,7.0,B-
532,537,160302043,1997-03-17,2016-09-26,Faculty of Engineering and Natural Sciences,Industrial Engineering (Bachelor),I Cycle (Bachelor),6.Semester: 2019 Spring,MATH205,NUMERICAL ANALYSIS,3|6,7.0,C+
